time,par
2015-07-27 09:54:47,-0.189
2015-07-27 09:57:47,-0.189
2015-07-27 10:00:47,-0.189
2015-07-27 10:03:47,-0.189
2015-07-27 10:06:48,-0.189
2015-07-27 10:09:48,-0.189
2015-07-27 10:12:48,-0.189
2015-07-27 10:15:48,-0.189
2015-07-27 10:18:49,-0.189
2015-07-27 10:21:49,-0.189
2015-07-27 10:24:49,-0.189
2015-07-27 10:27:49,-0.189
2015-07-27 10:30:49,-0.189
2015-07-27 10:33:50,-0.189
2015-07-27 10:36:50,-0.189
2015-07-27 10:39:50,-0.189
2015-07-27 10:42:50,-0.189
2015-07-27 10:45:51,-0.189
2015-07-27 10:48:51,-0.189
2015-07-27 10:51:51,-0.189
2015-07-27 10:54:51,-0.189
2015-07-27 10:57:52,-0.189
2015-07-27 11:00:52,-0.189
2015-07-27 11:03:52,-0.189
2015-07-27 11:06:52,-0.189
2015-07-27 11:09:52,-0.189
2015-07-27 11:12:53,-0.189
2015-07-27 11:15:53,-0.189
2015-07-27 11:18:53,-0.189
2015-07-27 11:21:53,-0.189
2015-07-27 11:24:54,-0.189
2015-07-27 11:27:54,-0.189
2015-07-27 11:30:54,-0.189
2015-07-27 11:33:54,-0.189
2015-07-27 11:36:54,-0.724
2015-07-27 11:39:55,-0.189
2015-07-27 11:42:55,-0.189
2015-07-27 11:45:55,-0.189
2015-07-27 11:48:55,-0.189
2015-07-27 11:51:56,-0.189
2015-07-27 11:54:56,-0.189
2015-07-27 11:57:56,-0.189
2015-07-27 12:00:56,-0.189
2015-07-27 12:03:56,-0.189
2015-07-27 12:06:57,-0.189
2015-07-27 12:09:57,-0.189
2015-07-27 12:12:57,-0.189
2015-07-27 12:15:57,-0.189
2015-07-27 12:18:58,-0.189
2015-07-27 12:21:58,-0.189
2015-07-27 12:24:58,-0.189
2015-07-27 12:27:58,-0.189
2015-07-27 12:30:59,-0.189
2015-07-27 12:33:59,-0.189
2015-07-27 12:36:59,-0.189
2015-07-27 12:39:59,-0.189
2015-07-27 12:43:00,-0.189
2015-07-27 12:46:00,-0.189
2015-07-27 12:49:00,-0.189
2015-07-27 12:52:00,-0.342
2015-07-27 12:55:00,-0.189
2015-07-27 12:58:01,-0.189
2015-07-27 13:01:01,-0.189
2015-07-27 13:04:01,-0.189
2015-07-27 13:07:01,-0.189
2015-07-27 13:10:02,-0.189
2015-07-27 13:13:02,-0.189
2015-07-27 13:16:02,-0.189
2015-07-27 13:19:02,-0.189
2015-07-27 13:22:02,-0.189
2015-07-27 13:25:03,-0.189
2015-07-27 13:28:03,-0.189
2015-07-27 13:31:03,-0.189
2015-07-27 13:34:03,-0.189
2015-07-27 13:37:04,-0.189
2015-07-27 13:40:04,-0.189
2015-07-27 13:43:04,-0.189
2015-07-27 13:46:04,-0.189
2015-07-27 13:49:05,-0.189
2015-07-27 13:52:05,-0.189
2015-07-27 13:55:05,-0.189
2015-07-27 13:58:05,-0.189
2015-07-27 14:01:05,-0.189
2015-07-27 14:04:06,-0.189
2015-07-27 14:07:06,-0.189
2015-07-27 14:10:06,-0.189
2015-07-27 14:13:06,-0.189
2015-07-27 14:16:07,-0.189
2015-07-27 14:19:07,-0.189
2015-07-27 14:22:07,-0.189
2015-07-27 14:25:07,-0.189
2015-07-27 14:28:08,-0.189
2015-07-27 14:31:08,-0.189
2015-07-27 14:34:08,-0.189
2015-07-27 14:37:08,-0.189
2015-07-27 14:40:09,-0.189
2015-07-27 14:43:09,-0.189
2015-07-27 14:46:09,-0.189
2015-07-27 14:49:09,-0.189
2015-07-27 14:52:09,-0.189
2015-07-27 14:55:10,-0.189
2015-07-27 14:58:10,-0.189
2015-07-27 15:01:10,-0.189
2015-07-27 15:04:10,-0.189
2015-07-27 15:07:11,-0.189
2015-07-27 15:10:11,-0.189
2015-07-27 15:13:11,-0.189
2015-07-27 15:16:11,-0.189
2015-07-27 15:19:12,-0.189
2015-07-27 15:22:12,-0.163
2015-07-27 15:25:12,-0.189
2015-07-27 15:28:12,-0.189
2015-07-27 15:31:13,-0.163
2015-07-27 15:34:13,-0.163
2015-07-27 15:37:13,-0.138
2015-07-27 15:40:13,-0.113
2015-07-27 15:43:13,-0.036
2015-07-27 15:46:14,0.04
2015-07-27 15:49:14,0.193
2015-07-27 15:52:14,0.448
2015-07-27 15:55:14,0.804
2015-07-27 15:58:15,1.212
2015-07-27 16:01:15,1.569
2015-07-27 16:04:15,2.231
2015-07-27 16:07:15,2.893
2015-07-27 16:10:15,3.887
2015-07-27 16:13:16,4.472
2015-07-27 16:16:16,5.593
2015-07-27 16:19:16,7.02
2015-07-27 16:22:16,8.777
2015-07-27 16:25:17,34.835
2015-07-27 16:28:17,14.279
2015-07-27 16:31:17,23.169
2015-07-27 16:34:17,84.098
2015-07-27 16:37:18,40.439
2015-07-27 16:40:18,97.598
2015-07-27 16:43:18,99.05
2015-07-27 16:46:18,99.126
2015-07-27 16:49:19,105.367
2015-07-27 16:52:19,64.459
2015-07-27 16:55:19,47.367
2015-07-27 16:58:19,128.368
2015-07-27 17:01:19,127.374
2015-07-27 17:04:20,53.021
2015-07-27 17:07:20,152.819
2015-07-27 17:10:20,59.21
2015-07-27 17:13:20,113.974
2015-07-27 17:16:21,63.668
2015-07-27 17:19:21,56.204
2015-07-27 17:22:21,149.429
2015-07-27 17:25:21,153.733
2015-07-27 17:28:22,51.084
2015-07-27 17:31:22,160.737
2015-07-27 17:34:22,160.508
2015-07-27 17:37:22,162.85
2015-07-27 17:40:22,166.238
2015-07-27 17:43:23,169.651
2015-07-27 17:46:23,103.732
2015-07-27 17:49:23,174.643
2015-07-27 17:52:23,80.732
2015-07-27 17:55:24,94.919
2015-07-27 17:58:24,182.079
2015-07-27 18:01:24,176.144
2015-07-27 18:04:24,49.81
2015-07-27 18:07:24,178.513
2015-07-27 18:10:25,182.027
2015-07-27 18:13:25,186.763
2015-07-27 18:16:25,192.827
2015-07-27 18:19:25,119.166
2015-07-27 18:22:26,134.5
2015-07-27 18:25:26,141.86
2015-07-27 18:28:26,156.48
2015-07-27 18:31:26,189.49
2015-07-27 18:34:26,199.754
2015-07-27 18:37:27,209.331
2015-07-27 18:40:27,168.987
2015-07-27 18:43:27,176.067
2015-07-27 18:46:27,208.312
2015-07-27 18:49:28,213.254
2015-07-27 18:52:28,120.948
2015-07-27 18:55:28,74.21
2015-07-27 18:58:28,82.233
2015-07-27 19:01:29,122.45
2015-07-27 19:04:29,190.991
2015-07-27 19:07:29,202.121
2015-07-27 19:10:29,202.401
2015-07-27 19:13:30,193.717
2015-07-27 19:16:30,128.742
2015-07-27 19:19:30,191.678
2015-07-27 19:22:30,186.152
2015-07-27 19:25:30,185.438
2015-07-27 19:28:31,185.234
2015-07-27 19:31:31,185.846
2015-07-27 19:34:31,186.534
2015-07-27 19:37:31,186.177
2015-07-27 19:40:32,186.635
2015-07-27 19:43:32,186.915
2015-07-27 19:46:32,187.067
2015-07-27 19:49:32,187.119
2015-07-27 19:52:33,188.037
2015-07-27 19:55:33,188.112
2015-07-27 19:58:33,188.392
2015-07-27 20:01:33,188.24
2015-07-27 20:04:34,189.386
2015-07-27 20:07:34,188.953
2015-07-27 20:10:34,190.049
2015-07-27 20:13:34,190.762
2015-07-27 20:16:34,190.635
2015-07-27 20:19:35,190.508
2015-07-27 20:22:35,192.062
2015-07-27 20:25:35,191.755
2015-07-27 20:28:35,193.002
2015-07-27 20:31:36,197.486
2015-07-27 20:34:36,200.823
2015-07-27 20:37:36,145.577
2015-07-27 20:40:36,193.512
2015-07-27 20:43:36,191.297
2015-07-27 20:46:37,192.035
2015-07-27 20:49:37,192.468
2015-07-27 20:52:37,192.774
2015-07-27 20:55:37,192.902
2015-07-27 20:58:38,192.061
2015-07-27 21:01:38,192.137
2015-07-27 21:04:38,191.96
2015-07-27 21:07:38,191.757
2015-07-27 21:10:38,191.705
2015-07-27 21:13:39,192.189
2015-07-27 21:16:39,192.266
2015-07-27 21:19:39,192.419
2015-07-27 21:22:39,192.699
2015-07-27 21:25:40,192.521
2015-07-27 21:28:40,193.641
2015-07-27 21:31:40,193.768
2015-07-27 21:34:40,194.38
2015-07-27 21:37:41,195.119
2015-07-27 21:40:41,195.069
2015-07-27 21:43:41,195.247
2015-07-27 21:46:41,195.401
2015-07-27 21:49:41,195.603
2015-07-27 21:52:42,196.749
2015-07-27 21:55:42,196.672
2015-07-27 21:58:42,195.883
2015-07-27 22:01:42,195.552
2015-07-27 22:04:43,195.399
2015-07-27 22:07:43,195.17
2015-07-27 22:10:43,194.786
2015-07-27 22:13:43,194.61
2015-07-27 22:16:43,194.126
2015-07-27 22:19:44,194.025
2015-07-27 22:22:44,193.973
2015-07-27 22:25:44,193.719
2015-07-27 22:28:44,193.488
2015-07-27 22:31:45,193.362
2015-07-27 22:34:45,193.183
2015-07-27 22:37:45,192.98
2015-07-27 22:40:45,192.803
2015-07-27 22:43:45,192.675
2015-07-27 22:46:46,192.623
2015-07-27 22:49:46,192.649
2015-07-27 22:52:46,192.598
2015-07-27 22:55:46,192.649
2015-07-27 23:17:29,207.753
2015-07-27 23:20:30,199.043
2015-07-27 23:23:30,-132.356
2015-07-27 23:26:30,196.062
2015-07-27 23:29:30,195.195
2015-07-27 23:32:31,196.903
2015-07-27 23:35:31,62.749
2015-07-27 23:38:31,194.203
2015-07-27 23:41:31,194.687
2015-07-27 23:44:32,189.49
2015-07-27 23:47:32,201.384
2015-07-27 23:50:32,194.965
2015-07-27 23:53:32,193.567
2015-07-27 23:56:32,194.713
2015-07-27 23:59:33,127.572
2015-07-28 00:00:01,194.967
2015-07-28 00:03:02,175.101
2015-07-28 00:06:02,192.905
2015-07-28 00:09:02,194.027
2015-07-28 00:12:02,192.218
2015-07-28 00:15:03,194.839
2015-07-28 00:18:03,193.72
2015-07-28 00:21:03,194.409
2015-07-28 00:24:03,199.197
2015-07-28 00:27:04,184.933
2015-07-28 00:30:04,197.336
2015-07-28 00:33:04,107.908
2015-07-28 00:36:04,179.302
2015-07-28 00:39:04,227.416
2015-07-28 00:42:05,198.073
2015-07-28 00:45:05,166.287
2015-07-28 00:48:05,203.219
2015-07-28 00:51:05,91.174
2015-07-28 00:54:06,89.773
2015-07-28 00:57:06,201.717
2015-07-28 01:00:06,197.947
2015-07-28 01:03:06,197.539
2015-07-28 01:06:06,200.646
2015-07-28 01:09:07,198.559
2015-07-28 01:12:07,192.803
2015-07-28 01:15:07,197.616
2015-07-28 01:18:07,195.297
2015-07-28 01:21:08,207.065
2015-07-28 01:24:08,187.733
2015-07-28 01:27:08,244.687
2015-07-28 01:30:08,86.666
2015-07-28 01:33:09,64.175
2015-07-28 01:36:09,55.312
2015-07-28 01:39:09,59.209
2015-07-28 01:42:09,216.234
2015-07-28 01:45:10,92.549
2015-07-28 01:48:10,205.434
2015-07-28 01:51:10,171.839
2015-07-28 01:54:10,134.042
2015-07-28 01:57:11,173.368
2015-07-28 02:00:11,163.74
2015-07-28 02:03:11,178.336
2015-07-28 02:06:11,199.425
2015-07-28 02:09:12,197.77
2015-07-28 02:12:12,195.884
2015-07-28 02:15:12,193.465
2015-07-28 02:18:12,192.599
2015-07-28 02:21:13,193.21
2015-07-28 02:24:13,192.674
2015-07-28 02:27:13,193.21
2015-07-28 02:30:13,193.542
2015-07-28 02:33:14,190.484
2015-07-28 02:36:14,205.385
2015-07-28 02:39:14,197.004
2015-07-28 02:42:14,183.886
2015-07-28 02:45:14,152.048
2015-07-28 02:48:15,200.467
2015-07-28 02:51:15,208.821
2015-07-28 02:54:15,92.599
2015-07-28 02:57:15,194.175
2015-07-28 03:00:16,189.922
2015-07-28 03:03:16,108.393
2015-07-28 03:06:16,181.952
2015-07-28 03:09:16,195.91
2015-07-28 03:12:17,199.527
2015-07-28 03:15:17,125.865
2015-07-28 03:18:17,88.016
2015-07-28 03:21:17,204.925
2015-07-28 03:24:17,213.052
2015-07-28 03:27:18,223.085
2015-07-28 03:30:18,103.068
2015-07-28 03:33:18,93.721
2015-07-28 03:36:18,64.99
2015-07-28 03:39:19,61.704
2015-07-28 03:42:19,59.056
2015-07-28 03:45:19,55.974
2015-07-28 03:48:19,47.212
2015-07-28 03:51:19,43.34
2015-07-28 03:54:20,43.493
2015-07-28 03:57:20,44.818
2015-07-28 04:00:20,46.6
2015-07-28 04:03:20,53.402
2015-07-28 04:06:21,58.369
2015-07-28 04:09:21,93.62
2015-07-28 04:12:21,93.188
2015-07-28 04:15:21,79.765
2015-07-28 04:18:22,72.429
2015-07-28 04:21:22,59.032
2015-07-28 04:24:22,46.092
2015-07-28 04:27:22,28.058
2015-07-28 04:30:23,30.809
2015-07-28 04:33:23,28.542
2015-07-28 04:36:23,34.401
2015-07-28 04:39:23,21.691
2015-07-28 04:42:24,18.532
2015-07-28 04:45:24,16.316
2015-07-28 04:48:24,14.355
2015-07-28 04:51:24,12.394
2015-07-28 04:54:24,10.305
2015-07-28 04:57:25,12.878
2015-07-28 05:00:25,8.369
2015-07-28 05:03:25,7.274
2015-07-28 05:06:25,4.752
2015-07-28 05:09:26,3.301
2015-07-28 05:12:26,2.485
2015-07-28 05:15:26,1.568
2015-07-28 05:18:26,0.983
2015-07-28 05:21:27,0.728
2015-07-28 05:24:27,0.371
2015-07-28 05:27:27,0.091
2015-07-28 05:30:27,-0.011
2015-07-28 05:33:27,-0.087
2015-07-28 05:36:28,-0.138
2015-07-28 05:39:28,-0.163
2015-07-28 05:42:28,-0.163
2015-07-28 05:45:28,-0.189
2015-07-28 05:48:29,-0.189
2015-07-28 05:51:29,-0.189
2015-07-28 05:54:29,-0.189
2015-07-28 05:57:29,-0.189
2015-07-28 06:00:29,-0.189
2015-07-28 06:03:30,-0.189
2015-07-28 06:06:30,-0.189
2015-07-28 06:09:30,-0.189
2015-07-28 06:12:30,-0.189
2015-07-28 06:15:31,-0.189
2015-07-28 06:18:31,-0.189
2015-07-28 06:21:31,-0.189
2015-07-28 06:24:31,-0.189
2015-07-28 06:27:32,-0.189
2015-07-28 06:30:32,-0.189
2015-07-28 06:33:32,-0.189
2015-07-28 06:36:32,-0.189
2015-07-28 06:39:32,-0.189
2015-07-28 06:42:33,-0.596
2015-07-28 06:45:33,-0.189
2015-07-28 06:48:33,-0.189
2015-07-28 06:51:33,-0.189
2015-07-28 06:54:34,-0.189
2015-07-28 06:57:34,-0.189
2015-07-28 07:00:34,-0.189
2015-07-28 07:03:34,-0.189
2015-07-28 07:06:35,-0.189
2015-07-28 07:09:35,-0.189
2015-07-28 07:12:35,-0.189
2015-07-28 07:15:35,-0.189
2015-07-28 07:18:35,-0.189
2015-07-28 07:21:36,-0.189
2015-07-28 07:24:36,-0.189
2015-07-28 07:27:36,-0.189
2015-07-28 07:30:36,-0.189
2015-07-28 07:33:37,-0.189
2015-07-28 07:36:37,-0.189
2015-07-28 07:39:37,-0.189
2015-07-28 07:42:37,-0.189
2015-07-28 07:45:38,-0.189
2015-07-28 07:48:38,-0.189
2015-07-28 07:51:38,-0.189
2015-07-28 07:54:38,-0.189
2015-07-28 07:57:39,-0.189
2015-07-28 08:00:39,-0.189
2015-07-28 08:03:39,-0.189
2015-07-28 08:06:39,-0.189
2015-07-28 08:09:40,-0.189
2015-07-28 08:12:40,-0.189
2015-07-28 08:15:40,-0.189
2015-07-28 08:18:40,-0.189
2015-07-28 08:21:41,-0.189
2015-07-28 08:24:41,-0.214
2015-07-28 08:27:41,-0.189
2015-07-28 08:30:41,-0.189
2015-07-28 08:33:41,-0.189
2015-07-28 08:36:42,-0.189
2015-07-28 08:39:42,-0.189
2015-07-28 08:42:42,-0.189
2015-07-28 08:45:42,-0.189
2015-07-28 08:48:43,-0.189
2015-07-28 08:51:43,-0.189
2015-07-28 08:54:43,-0.189
2015-07-28 08:57:43,-0.189
2015-07-28 09:00:44,-0.189
2015-07-28 09:03:44,-0.189
2015-07-28 09:06:44,-0.189
2015-07-28 09:09:44,-0.189
2015-07-28 09:12:45,-0.189
2015-07-28 09:15:45,-0.189
2015-07-28 09:18:45,-0.189
2015-07-28 09:21:45,-0.189
2015-07-28 09:24:45,-0.189
2015-07-28 09:27:46,-0.189
2015-07-28 09:30:46,-0.189
2015-07-28 09:33:46,-0.189
2015-07-28 09:36:46,-0.189
2015-07-28 09:39:47,-0.214
2015-07-28 09:42:47,-0.189
2015-07-28 09:45:47,-0.189
2015-07-28 09:48:47,-0.189
2015-07-28 09:51:47,-0.189
2015-07-28 09:54:48,-0.189
2015-07-28 09:57:48,-0.189
2015-07-28 10:00:48,-0.189
2015-07-28 10:03:48,-0.189
2015-07-28 10:06:49,-0.189
2015-07-28 10:09:49,-0.189
2015-07-28 10:12:49,-0.189
2015-07-28 10:15:49,-0.189
2015-07-28 10:18:49,-0.189
2015-07-28 10:21:50,-0.189
2015-07-28 10:24:50,-0.189
2015-07-28 10:27:50,-0.189
2015-07-28 10:30:51,-0.189
2015-07-28 10:33:51,-0.189
2015-07-28 10:36:51,-0.189
2015-07-28 10:39:51,-0.189
2015-07-28 10:42:51,-0.189
2015-07-28 10:45:52,-0.189
2015-07-28 10:48:52,-0.189
2015-07-28 10:51:52,-0.189
2015-07-28 10:54:52,-0.189
2015-07-28 10:57:53,-0.189
2015-07-28 11:00:53,-0.189
2015-07-28 11:03:53,-0.469
2015-07-28 11:06:53,-0.189
2015-07-28 11:09:53,-0.189
2015-07-28 11:12:54,-0.189
2015-07-28 11:15:54,-0.189
2015-07-28 11:18:54,-0.189
2015-07-28 11:21:54,-0.189
2015-07-28 11:25:56,-0.189
2015-07-28 11:31:11,-0.189
2015-07-28 11:34:11,-0.189
2015-07-28 11:37:12,-0.189
2015-07-28 11:40:12,-0.189
2015-07-28 11:43:12,-0.189
2015-07-28 11:46:12,-0.189
2015-07-28 11:49:13,-0.189
2015-07-28 11:52:13,-0.189
2015-07-28 11:55:13,-0.189
2015-07-28 11:58:13,-0.189
2015-07-28 12:01:13,-0.189
2015-07-28 12:04:14,-0.189
2015-07-28 12:07:14,-0.189
2015-07-28 12:10:14,-0.189
2015-07-28 12:13:14,-0.189
2015-07-28 12:16:15,-0.189
2015-07-28 12:19:15,-0.189
2015-07-28 12:22:15,-0.367
2015-07-28 12:25:15,-0.189
2015-07-28 12:28:15,-0.24
2015-07-28 12:31:16,-0.189
2015-07-28 12:34:16,-0.189
2015-07-28 12:37:16,-0.189
2015-07-28 12:40:16,-0.189
2015-07-28 12:43:17,-0.189
2015-07-28 12:46:17,-0.189
2015-07-28 12:49:17,-0.189
2015-07-28 12:52:17,-0.189
2015-07-28 12:55:17,-0.189
2015-07-28 12:58:18,-0.189
2015-07-28 13:01:18,-0.189
2015-07-28 13:04:18,-0.189
2015-07-28 13:07:18,-0.189
2015-07-28 13:10:19,-0.189
2015-07-28 13:13:19,-0.24
2015-07-28 13:16:19,-0.189
2015-07-28 13:19:19,-0.189
2015-07-28 13:22:20,-0.189
2015-07-28 13:25:20,-0.189
2015-07-28 13:28:20,-0.189
2015-07-28 13:31:20,-0.189
2015-07-28 13:34:21,-0.189
2015-07-28 13:37:21,-0.189
2015-07-28 13:40:21,-0.189
2015-07-28 13:43:21,-0.189
2015-07-28 13:46:21,-0.189
2015-07-28 13:49:22,-0.189
2015-07-28 13:52:22,-0.189
2015-07-28 13:55:22,-0.189
2015-07-28 13:58:22,-0.189
2015-07-28 14:01:23,-0.189
2015-07-28 14:04:23,-0.189
2015-07-28 14:07:23,-0.189
2015-07-28 14:10:23,-0.189
2015-07-28 14:13:24,-0.189
2015-07-28 14:16:24,-0.189
2015-07-28 14:19:24,-0.189
2015-07-28 14:22:24,-0.189
2015-07-28 14:25:25,-0.189
2015-07-28 14:28:25,-0.189
2015-07-28 14:31:25,-0.189
2015-07-28 14:34:25,-0.189
2015-07-28 14:37:25,-0.189
2015-07-28 14:40:26,-0.189
2015-07-28 14:43:26,-0.189
2015-07-28 14:46:26,-0.24
2015-07-28 14:49:26,-0.291
2015-07-28 14:52:27,-0.189
2015-07-28 15:02:52,-0.189
2015-07-28 15:05:52,-0.189
2015-07-28 15:08:52,-0.214
2015-07-28 15:11:52,-0.189
2015-07-28 15:14:53,-0.189
2015-07-28 15:17:53,-0.189
2015-07-28 15:20:53,-0.189
2015-07-28 15:23:53,-0.189
2015-07-28 15:26:54,-0.189
2015-07-28 15:29:54,-0.163
2015-07-28 15:32:54,-0.138
2015-07-28 15:35:54,-0.138
2015-07-28 15:38:55,-0.113
2015-07-28 15:41:55,0.015
2015-07-28 15:44:55,0.193
2015-07-28 15:47:55,0.524
2015-07-28 15:50:56,1.212
2015-07-28 15:53:56,1.823
2015-07-28 15:56:56,2.664
2015-07-28 15:59:56,3.428
2015-07-28 16:02:56,4.192
2015-07-28 16:05:57,5.288
2015-07-28 16:08:57,6.434
2015-07-28 16:11:57,8.344
2015-07-28 16:14:57,9.77
2015-07-28 16:17:58,10.025
2015-07-28 16:20:58,11.044
2015-07-28 16:23:58,12.241
2015-07-28 16:26:58,13.515
2015-07-28 16:29:59,15.069
2015-07-28 16:32:59,17.284
2015-07-28 16:35:59,20.392
2015-07-28 16:38:59,24.136
2015-07-28 16:42:00,25.359
2015-07-28 16:45:00,29.791
2015-07-28 16:48:00,88.783
2015-07-28 16:51:00,39.317
2015-07-28 16:54:01,111.707
2015-07-28 16:57:01,98.946
2015-07-28 17:00:01,125.996
2015-07-28 17:03:01,98.869
2015-07-28 17:06:02,64.33
2015-07-28 17:09:02,32.618
2015-07-28 17:12:02,31.624
2015-07-28 17:15:02,53.326
2015-07-28 17:18:03,124.391
2015-07-28 17:21:03,66.444
2015-07-28 17:24:03,30.861
2015-07-28 17:27:03,32.236
2015-07-28 17:30:04,32.516
2015-07-28 17:33:04,33.611
2015-07-28 17:36:04,33.764
2015-07-28 17:39:04,41.813
2015-07-28 17:42:05,45.531
2015-07-28 17:45:05,50.473
2015-07-28 17:48:05,55.644
2015-07-28 17:51:05,69.602
2015-07-28 17:54:05,84.783
2015-07-28 17:57:06,217.41
2015-07-28 18:00:06,99.148
2015-07-28 18:03:06,202.79
2015-07-28 18:06:07,193.315
2015-07-28 18:09:07,184.323
2015-07-28 18:12:07,180.477
2015-07-28 18:15:07,180.476
2015-07-28 18:18:08,173.675
2015-07-28 18:21:08,191.554
2015-07-28 18:24:08,202.659
2015-07-28 18:27:08,203.271
2015-07-28 18:30:09,189.466
2015-07-28 18:33:09,185.493
2015-07-28 18:36:09,183.075
2015-07-28 18:39:09,181.393
2015-07-28 18:42:09,171.382
2015-07-28 18:45:10,182.41
2015-07-28 18:48:10,182.842
2015-07-28 18:51:10,189.973
2015-07-28 18:54:10,78.337
2015-07-28 18:57:11,191.911
2015-07-28 19:00:11,192.7
2015-07-28 19:03:11,171.814
2015-07-28 19:06:11,196.545
2015-07-28 19:09:11,66.543
2015-07-28 19:12:12,144.611
2015-07-28 19:15:12,205.002
2015-07-28 19:18:12,203.27
2015-07-28 19:21:12,167.661
2015-07-28 19:24:13,194.684
2015-07-28 19:27:13,191.449
2015-07-28 19:30:13,198.098
2015-07-28 19:33:13,196.697
2015-07-28 19:36:14,193.055
2015-07-28 19:39:14,192.033
2015-07-28 19:42:14,190.887
2015-07-28 19:45:14,194.046
2015-07-28 19:48:14,190.863
2015-07-28 19:51:15,192.619
2015-07-28 19:54:15,196.492
2015-07-28 19:57:15,136.789
2015-07-28 20:00:15,202.374
2015-07-28 20:03:16,190.709
2015-07-28 20:06:16,196.569
2015-07-28 20:09:16,193.205
2015-07-28 20:12:16,181.515
2015-07-28 20:15:17,213.659
2015-07-28 20:18:17,207.265
2015-07-28 20:21:17,96.012
2015-07-28 20:24:17,114.708
2015-07-28 20:27:18,83.277
2015-07-28 20:30:18,78.106
2015-07-28 20:33:18,214.624
2015-07-28 20:36:18,209.176
2015-07-28 20:39:19,224.561
2015-07-28 20:42:19,210.017
2015-07-28 20:45:19,111.269
2015-07-28 20:48:19,69.829
2015-07-28 20:51:20,153.5
2015-07-28 20:54:20,199.422
2015-07-28 20:57:20,188.52
2015-07-28 21:00:20,207.395
2015-07-28 21:03:21,207.446
2015-07-28 21:06:21,220.716
2015-07-28 21:09:21,207.65
2015-07-28 21:12:21,196.061
2015-07-28 21:15:22,198.837
2015-07-28 21:18:22,199.399
2015-07-28 21:21:22,196.799
2015-07-28 21:24:22,198.353
2015-07-28 21:27:22,198.632
2015-07-28 21:30:23,203.243
2015-07-28 21:33:23,204.058
2015-07-28 21:36:23,204.389
2015-07-28 21:39:23,208.542
2015-07-28 21:42:24,210.121
2015-07-28 21:45:24,210.018
2015-07-28 21:48:24,228.944
2015-07-28 21:51:24,221.507
2015-07-28 21:54:25,167.967
2015-07-28 21:57:25,229.275
2015-07-28 22:00:25,226.957
2015-07-28 22:03:25,207.419
2015-07-28 22:06:26,206.198
2015-07-28 22:09:26,237.296
2015-07-28 22:12:26,235.693
2015-07-28 22:15:26,201.18
2015-07-28 22:18:27,201.411
2015-07-28 22:21:27,193.208
2015-07-28 22:24:27,199.296
2015-07-28 22:33:35,227.158
2015-07-28 22:36:35,157.294
2015-07-28 22:39:35,152.2
2015-07-28 22:42:35,148.304
2015-07-28 22:45:36,145.935
2015-07-28 22:48:36,88.627
2015-07-28 22:51:36,217.177
2015-07-28 22:54:36,216.285
2015-07-28 22:57:37,214.349
2015-07-28 23:00:37,211.165
2015-07-28 23:03:37,208.77
2015-07-28 23:06:37,215.036
2015-07-28 23:09:38,197.893
2015-07-28 23:12:38,202.352
2015-07-28 23:15:38,205.689
2015-07-28 23:18:38,200.927
2015-07-28 23:21:39,208.186
2015-07-28 23:24:39,186.817
2015-07-28 23:27:39,191.197
2015-07-28 23:30:39,86.92
2015-07-28 23:33:40,223.62
2015-07-28 23:36:40,232.307
2015-07-28 23:39:40,216.31
2015-07-28 23:42:40,202.53
2015-07-28 23:45:41,206.684
2015-07-28 23:48:41,196.393
2015-07-28 23:51:41,210.072
2015-07-28 23:54:41,216.846
2015-07-28 23:57:41,120.516
2015-07-29 00:00:01,119.243
2015-07-29 00:03:02,209.638
2015-07-29 00:06:02,212.541
2015-07-29 00:09:02,159.333
2015-07-29 00:12:02,209.637
2015-07-29 00:15:03,146.088
2015-07-29 00:18:03,218.603
2015-07-29 00:21:03,206.43
2015-07-29 00:24:03,217.153
2015-07-29 00:27:04,211.727
2015-07-29 00:30:04,223.748
2015-07-29 00:33:04,218.984
2015-07-29 00:36:04,139.058
2015-07-29 00:39:05,86.385
2015-07-29 00:42:05,209.179
2015-07-29 00:45:05,202.124
2015-07-29 00:48:05,212.184
2015-07-29 00:51:05,124.183
2015-07-29 00:54:06,205.588
2015-07-29 00:57:06,199.323
2015-07-29 01:00:06,191.324
2015-07-29 01:03:06,221.788
2015-07-29 01:06:07,174.413
2015-07-29 01:09:07,213.155
2015-07-29 01:12:07,131.75
2015-07-29 01:15:07,200.521
2015-07-29 01:18:08,78.286
2015-07-29 01:21:08,192.395
2015-07-29 01:24:08,190.281
2015-07-29 01:27:08,196.266
2015-07-29 01:30:08,203.04
2015-07-29 01:33:09,194.406
2015-07-29 01:36:09,191.579
2015-07-29 01:39:09,191.172
2015-07-29 01:42:09,190.128
2015-07-29 01:45:10,191.757
2015-07-29 01:48:10,191.453
2015-07-29 01:51:10,189.39
2015-07-29 01:54:10,188.243
2015-07-29 01:57:10,178.08
2015-07-29 02:00:11,102.737
2015-07-29 02:03:11,133.863
2015-07-29 02:06:11,186.486
2015-07-29 02:09:11,182.41
2015-07-29 02:12:12,178.054
2015-07-29 02:15:12,186.102
2015-07-29 02:18:12,179.583
2015-07-29 02:21:12,182.893
2015-07-29 02:24:13,184.752
2015-07-29 02:27:13,173.927
2015-07-29 02:30:13,187.531
2015-07-29 02:33:13,184.345
2015-07-29 02:36:14,185.951
2015-07-29 02:39:14,184.116
